"loc_id","latitude","longitude","Prov","region","BlockCode","bcr"
"L9004322",47.59674,-52.7076,"NL","AT","22TCT",8
"L8398637",42.79791,-80.37674,"ON","ON","17TNH",13
"L8179961",44.24429,-76.61624,"ON","ON","18TUQ",13
"L8156548",43.73526,-79.2086,"ON","ON","17TPJ",13
"L8129211",43.48543,-80.53657,"ON","ON","17TNJ",13
"L8167803",44.46398,-79.796,"ON","ON","17TNK",13
"L8087566",43.20806,-80.92801,"ON","ON","17TNH",13
"L8137936",43.15136,-80.73139,"ON","ON","17TNH",13
"L10158385",45.15924,-75.37081,"ON","ON","18TVR",13
"L8123751",42.81939,-80.59786,"ON","ON","17TNH",13
"L8462242",43.25368,-79.89266,"ON","ON","17TNH",13
"L8205278",45.43408,-73.83496,"QC","QC","18TWR",13
"L8158025",49.32911,-122.9521,"BC","BC","10UEV",5
"L8183867",44.60453,-79.47622,"ON","ON","17TPK",13
"L8125902",49.49431,-113.9539,"AB","PR","12UTV",10
"L8092606",43.12726,-79.25329,"ON","ON","17TPH",13
"L8092981",49.87262,-97.21564,"MB","PR","14UPA",11
"L10172018",52.96343,-114.2171,"AB","PR","11UPU",6
"L8178427",43.62107,-80.0378,"ON","ON","17TNJ",13
"L8223395",43.50322,-80.18867,"ON","ON","17TNJ",13
"L8240894",44.56724,-76.43378,"ON","ON","18TUQ",12
"L10764527",48.81345,-87.26582,"ON","ON","16UDV",8
"L8534177",44.21154,-79.47084,"ON","ON","17TPJ",13
"L8147039",43.60844,-79.5493,"ON","ON","17TPJ",13
"L8954336",49.86635,-97.29677,"MB","PR","14UPA",11
"L8152794",48.5208,-123.3695,"BC","BC","10TDU",5
"L7026121",49.95658,-97.06088,"MB","PR","14UPA",11
"L8091177",51.11356,-114.1654,"AB","PR","11UPS",11
"L8134349",44.46043,-77.68223,"ON","ON","18TTQ",13
"L8189236",42.97025,-81.24846,"ON","ON","17TMH",13
"L8135988",43.45491,-80.52933,"ON","ON","17TNJ",13
"L8144731",54.01624,-125.7339,"BC","BC","10UCE",10
"L8125529",50.4368,-104.6194,"SK","PR","13UER",11
"L8133809",43.98419,-79.56382,"ON","ON","17TPJ",13
"L8134196",43.01529,-81.22069,"ON","ON","17TMH",13
"L8345589",43.49208,-80.45162,"ON","ON","17TNJ",13
"L8139734",46.09431,-64.69933,"NB","AT","20TLS",14
"L8115282",53.62596,-113.539,"AB","PR","12UUE",11
"L8205112",49.1197,-121.9729,"BC","BC","10UEV",5
"L8590949",49.18724,-123.148,"BC","BC","10UDV",5
"L8094198",42.04725,-82.61075,"ON","ON","17TLG",13
"L10938091",46.61498,-71.17194,"QC","QC","19TCM",13
"L8956618",44.01408,-79.83869,"ON","ON","17TNJ",13
"L8161104",53.58219,-114.3826,"AB","PR","11UPV",6
"L8130320",45.90746,-77.2552,"ON","ON","18TUR",12
"L8091556",49.74503,-123.1173,"BC","BC","10UDA",5
"L11069115",43.89252,-79.23326,"ON","ON","17TPJ",13
"L8241702",43.81214,-79.31971,"ON","ON","17TPJ",13
"L8130987",44.49386,-80.22867,"ON","ON","17TNK",13
"L8462302",43.35974,-79.96636,"ON","ON","17TNJ",13
"L8082358",43.92837,-79.44309,"ON","ON","17TPJ",13
"L8104459",43.86892,-79.30672,"ON","ON","17TPJ",13
"L8140749",54.50155,-128.5215,"BC","BC","09UWA",5
"L8233907",43.91222,-79.02902,"ON","ON","17TPJ",13
"L8081984",45.48737,-75.69596,"QC","QC","18TVR",12
"L8189548",51.1233,-114.1628,"AB","PR","11UPS",11
"L8781328",43.24517,-79.95376,"ON","ON","17TNH",13
"L8157053",44.95825,-79.17145,"ON","ON","17TPK",12
"L8141657",51.08456,-114.1211,"AB","PR","11UQS",11
"L8127275",51.02131,-114.1149,"AB","PR","11UQS",11
"L8166916",44.12238,-78.60121,"ON","ON","17TPJ",13
"L8234319",49.24813,-122.9027,"BC","BC","10UEV",5
"L8129230",43.64485,-79.89807,"ON","ON","17TNJ",13
"L8116473",53.49264,-113.2494,"AB","PR","12UUE",11
"L8132676",45.2603,-76.76721,"ON","ON","18TUR",12
"L8144889",44.15901,-77.41403,"ON","ON","18TUP",13
"L8113208",49.31356,-123.0176,"BC","BC","10UDV",5
"L8121914",50.43748,-104.5273,"SK","PR","13UER",11
"L8181020",60.91342,-135.1548,"YT","North","08VMN",4
"L8163924",53.56979,-113.4258,"AB","PR","12UUE",11
"L8113637",46.77243,-71.32051,"QC","QC","19TCM",13
"L8116373",45.13793,-73.19581,"QC","QC","18TXQ",13
"L8109547",45.48351,-75.71637,"QC","QC","18TVR",12
"L8160807",43.67999,-79.75468,"ON","ON","17TPJ",13
"L8176576",49.20958,-122.9284,"BC","BC","10UEV",5
"L8217874",45.93311,-74.25421,"QC","QC","18TWR",12
"L8141232",43.53736,-80.24108,"ON","ON","17TNJ",13
"L8218164",43.71426,-79.37966,"ON","ON","17TPJ",13
"L10126536",43.52537,-79.61101,"ON","ON","17TPJ",13
"L8110737",45.28982,-79.84321,"ON","ON","17TNL",12
"L8168914",43.69953,-79.37991,"ON","ON","17TPJ",13
"L8171594",42.77771,-81.08472,"ON","ON","17TMH",13
"L8130433",42.99693,-79.28441,"ON","ON","17TPH",13
"L8135608",43.4233,-80.84549,"ON","ON","17TNJ",13
"L8109499",43.45568,-79.6732,"ON","ON","17TPJ",13
"L8351131",43.957,-78.18748,"ON","ON","17TQJ",13
"L10164685",45.39036,-75.64293,"ON","ON","18TVR",13
"L8126500",45.44543,-75.5429,"ON","ON","18TVR",13
"L8207989",51.1467,-114.2371,"AB","PR","11UPS",11
"L8162217",53.50493,-113.5873,"AB","PR","12UUE",11
"L8122354",49.2836,-123.1293,"BC","BC","10UDV",5
"L10211018",42.30222,-83.00633,"ON","ON","17TLG",13
"L8226419",45.99835,-73.13869,"QC","QC","18TXR",13
"L8160485",44.83591,-79.16993,"ON","ON","17TPK",12
"L8757525",47.04484,-70.26111,"QC","QC","19TDN",14
"L8210095",51.06481,-114.0538,"AB","PR","11UQS",11
"L8135725",45.53403,-73.94096,"QC","QC","18TWR",13
"L9412182",44.61263,-75.71585,"ON","ON","18TVQ",13
"L8157147",44.54525,-80.52258,"ON","ON","17TNK",13
"L8130400",45.37775,-75.75811,"ON","ON","18TVR",13
"L8533319",49.67408,-103.8551,"SK","PR","13UER",11
"L8137021",43.73061,-79.42358,"ON","ON","17TPJ",13
"L8267914",49.24735,-123.162,"BC","BC","10UDV",5
"L8275985",45.00947,-63.88976,"NS","AT","20TMQ",14
"L8141111",43.4651,-80.09485,"ON","ON","17TNJ",13
"L8463080",55.49047,-119.4224,"AB","PR","11ULB",6
"L8204246",52.13103,-106.5784,"SK","PR","13UCT",11
"L8141842",51.7946,-114.641,"AB","PR","11UPT",6
"L8135338",43.27272,-79.96309,"ON","ON","17TNH",13
"L8194187",45.12376,-81.55059,"ON","ON","17TMK",13
"L8140326",44.32629,-78.31114,"ON","ON","17TQK",13
"L8124150",45.41602,-71.86913,"QC","QC","19TBL",14
"L8146498",53.43584,-117.5257,"AB","PR","11UMV",6
"L8130293",46.10121,-64.79747,"NB","AT","20TLS",14
"L8125651",43.39592,-80.13358,"ON","ON","17TNJ",13
"L8141446",43.20615,-80.38313,"ON","ON","17TNH",13
"L10165437",49.59697,-83.74598,"ON","ON","17ULQ",8
"L10165448",49.59704,-83.74568,"ON","ON","17ULQ",8
"L8235533",49.67967,-83.72398,"ON","ON","17ULR",8
"L8495140",45.56369,-73.58128,"QC","QC","18TXR",13
"L8232841",43.90987,-80.86204,"ON","ON","17TNJ",13
"L8128381",53.57512,-116.4735,"AB","PR","11UNV",6
"L8205404",45.56125,-73.59798,"QC","QC","18TXR",13
"L8137008",44.35526,-64.4603,"NS","AT","20TLQ",14
"L8121579",45.44771,-65.94043,"NB","AT","20TKR",14
"L8214959",49.3247,-123.0537,"BC","BC","10UDV",5
"L8302703",49.26107,-123.1565,"BC","BC","10UDV",5
"L8186002",48.49003,-81.34076,"ON","ON","17TMP",8
"L8172284",45.58289,-73.17628,"QC","QC","18TXR",13
"L9163672",44.0602,-79.46527,"ON","ON","17TPJ",13
"L8169845",48.46636,-123.4106,"BC","BC","10TDU",5
"L8326281",42.96037,-81.32113,"ON","ON","17TMH",13
"L8199870",44.41147,-79.69817,"ON","ON","17TPK",13
"L8215743",49.3342,-123.1269,"BC","BC","10UDV",5
"L8173763",43.74756,-79.49332,"ON","ON","17TPJ",13
"L8172108",45.44451,-73.70991,"QC","QC","18TXR",13
"L8904350",51.0641,-114.2666,"AB","PR","11UPS",11
"L8326772",44.38297,-79.72384,"ON","ON","17TPK",13
"L8171946",48.35799,-70.8801,"QC","QC","19TCP",8
"L8261728",45.50907,-73.61391,"QC","QC","18TXR",13
"L8192662",49.36828,-123.0986,"BC","BC","10UDV",5
"L8232503",44.09849,-79.13062,"ON","ON","17TPJ",13
"L8234610",44.44431,-75.99498,"ON","ON","18TVQ",13
"L8173522",43.98904,-78.18747,"ON","ON","17TQJ",13
"L5271999",42.85065,-80.48402,"ON","ON","17TNH",13
"L10676657",43.64525,-79.4505,"ON","ON","17TPJ",13
"L8215143",44.82204,-63.67815,"NS","AT","20TMQ",14
"L8187564",50.05465,-110.6791,"AB","PR","12UWA",11
"L8188509",45.09494,-71.55134,"QC","QC","19TBK",14
"L8444814",49.33124,-123.0794,"BC","BC","10UDV",5
"L8206944",44.68209,-63.6695,"NS","AT","20TMQ",14
"L8211608",43.89779,-80.31403,"ON","ON","17TNJ",13
"L10140277",43.5588,-79.57419,"ON","ON","17TPJ",13
"L8833416",52.66732,-106.3306,"SK","PR","13UDU",11
"L8350988",53.8733,-113.5229,"AB","PR","12UUE",11
"L8436825",55.70199,-120.2081,"BC","BC","10UFG",6
"L8363471",49.19231,-123.8616,"BC","BC","10UDV",5
"L8214293",43.65448,-79.48405,"ON","ON","17TPJ",13
"L8236172",45.41359,-73.68078,"QC","QC","18TXR",13
"L9129620",49.79249,-94.42775,"ON","ON","15UUR",12
"L8206207",49.95421,-97.07849,"MB","PR","14UPA",11
"L8216532",50.97842,-114.088,"AB","PR","11UQS",11
"L8271597",43.4662,-79.65751,"ON","ON","17TPJ",13
"L8603363",43.96335,-77.16737,"ON","ON","18TUP",13
"L9059370",43.04634,-81.243,"ON","ON","17TMH",13
"L8978043",42.98056,-81.29993,"ON","ON","17TMH",13
"L8211831",42.75754,-81.19305,"ON","ON","17TMH",13
"L9258402",44.7084,-79.40054,"ON","ON","17TPK",13
"L8365310",53.65817,-115.6083,"AB","PR","11UNV",6
"L8211809",44.26351,-77.59203,"ON","ON","18TTQ",13
"L8253222",44.37387,-78.52405,"ON","ON","17TPK",13
"L8365989",44.19186,-79.70504,"ON","ON","17TPJ",13
"L8983839",44.3662,-64.51143,"NS","AT","20TLQ",14
"L8209751",52.09498,-106.6092,"SK","PR","13UCT",11
"L8305822",50.93698,-114.0557,"AB","PR","11UQS",11
"L8329766",45.4486,-73.81946,"QC","QC","18TWR",13
"L8228015",48.85857,-64.4218,"QC","QC","20ULV",14
"L8222828",60.75549,-137.517,"YT","North","08VLN",4
"L8664123",54.29736,-105.3567,"SK","PR","13UDA",6
"L8508141",50.84025,-113.4299,"AB","PR","12UUB",11
"L8459452",43.42061,-80.29507,"ON","ON","17TNJ",13
"L8301133",43.76705,-79.33096,"ON","ON","17TPJ",13
"L8198586",45.38068,-63.22485,"NS","AT","20TMR",14
"L8423259",45.32083,-75.90064,"ON","ON","18TVR",13
"L8212744",49.34501,-123.0606,"BC","BC","10UDV",5
"L8283140",46.76177,-71.27857,"QC","QC","19TCM",13
"L8275504",49.98441,-117.8778,"BC","BC","11UMR",10
"L8282632",45.54682,-70.76517,"QC","QC","19TCL",14
"L8250814",45.50961,-62.66286,"NS","AT","20TNR",14
"L8235061",49.74337,-123.1206,"BC","BC","10UDA",5
"L8266327",49.88861,-97.16418,"MB","PR","14UPA",11
"L8345801",49.0086,-123.0843,"BC","BC","10UDV",5
"L8224108",43.50566,-80.178,"ON","ON","17TNJ",13
"L8222495",43.83485,-79.4595,"ON","ON","17TPJ",13
"L8301769",43.3835,-80.30777,"ON","ON","17TNJ",13
"L8314728",45.3145,-75.7266,"ON","ON","18TVR",13
"L8383814",43.48519,-80.48866,"ON","ON","17TNJ",13
"L8459241",45.50623,-73.61354,"QC","QC","18TXR",13
"L8459271",45.50567,-73.61381,"QC","QC","18TXR",13
"L8278859",44.31237,-78.31841,"ON","ON","17TQK",13
"L8326304",45.53374,-73.55743,"QC","QC","18TXR",13
"L8275861",49.26492,-123.1518,"BC","BC","10UDV",5
"L8684452",45.5424,-75.62858,"QC","QC","18TVR",12
"L10742319",43.93972,-77.24831,"ON","ON","18TUP",13
"L8548919",44.98668,-78.70789,"ON","ON","17TPK",12
"L8429152",42.04229,-82.58819,"ON","ON","17TLG",13
"L10358237",43.67543,-79.35216,"ON","ON","17TPJ",13
"L8710810",45.38342,-74.1643,"QC","QC","18TWR",13
"L8481438",44.8301,-77.9268,"ON","ON","18TTQ",12
"L8834545",43.0023,-81.26373,"ON","ON","17TMH",13
"L8438911",48.73076,-69.10503,"QC","QC","19TDP",8
"L9171716",50.91963,-114.011,"AB","PR","11UQS",11
"L8430813",44.41936,-79.67208,"ON","ON","17TPK",13
"L10192190",48.85877,-123.5101,"BC","BC","10UDV",5
"L8446034",44.38491,-64.32599,"NS","AT","20TLQ",14
"L8429460",43.9366,-78.86663,"ON","ON","17TPJ",13
"L8960709",43.03028,-80.87166,"ON","ON","17TNH",13
"L8949881",44.63162,-79.47936,"ON","ON","17TPK",13
"L8428640",43.17128,-79.39401,"ON","ON","17TPH",13
"L8444427",44.46275,-80.28482,"ON","ON","17TNK",13
"L8651843",44.68188,-79.6856,"ON","ON","17TPK",13
"L8504695",44.35417,-79.65502,"ON","ON","17TPK",13
"L8530362",43.27323,-79.8578,"ON","ON","17TNH",13
"L8504288",43.2292,-79.8892,"ON","ON","17TNH",13
"L8430338",44.44568,-78.12125,"ON","ON","17TQK",13
"L8475398",50.45265,-96.56815,"MB","PR","14UPA",12
"L9011979",44.21873,-76.52008,"ON","ON","18TUP",13
"L8645198",43.69558,-80.22607,"ON","ON","17TNJ",13
"L8632654",49.04778,-122.2821,"BC","BC","10UEV",5
"L8596461",45.66634,-61.22682,"NS","AT","20TPR",14
"L8838368",44.37843,-79.72795,"ON","ON","17TPK",13
"L10125042",45.17829,-72.71182,"QC","QC","18TXR",14
"L8623645",45.2827,-75.67257,"ON","ON","18TVR",13
"L8553282",53.55278,-113.561,"AB","PR","12UUE",11
"L8530467",49.37237,-123.2814,"BC","BC","10UDV",5
"L8647999",53.32572,-120.1841,"BC","BC","10UFE",10
"L8558008",55.35395,-122.6165,"BC","BC","10UEG",10
"L8530787",43.78579,-79.315,"ON","ON","17TPJ",13
"L8866282",44.21677,-78.7197,"ON","ON","17TPJ",13
"L8621899",43.51904,-79.61533,"ON","ON","17TPJ",13
"L8669448",43.46109,-80.46214,"ON","ON","17TNJ",13
"L8649874",43.3433,-79.83442,"ON","ON","17TNH",13
"L8611978",49.13646,-117.1205,"BC","BC","11UMQ",10
"L8580003",44.43493,-79.16255,"ON","ON","17TPK",13
"L8589922",45.27649,-76.01071,"ON","ON","18TVR",13
"L8714623",45.42595,-75.61072,"ON","ON","18TVR",13
"L8780478",44.03807,-64.70822,"NS","AT","20TLP",14
"L8926163",44.0506,-79.47175,"ON","ON","17TPJ",13
"L10233829",51.90695,-106.8194,"SK","PR","13UCT",11
"L10403290",44.25189,-79.15128,"ON","ON","17TPK",13
"L8699115",43.89686,-79.37091,"ON","ON","17TPJ",13
"L8890435",43.89676,-79.3709,"ON","ON","17TPJ",13
"L10695483",45.11721,-78.66425,"ON","ON","17TPK",12
"L10138956",48.4273,-123.3227,"BC","BC","10TDU",5
"L10400080",46.14103,-60.21181,"NS","AT","20TQS",14
"L8659240",45.25277,-75.99088,"ON","ON","18TVR",13
"L8657172",45.48321,-79.98471,"ON","ON","17TNL",12
"L8839162",43.23074,-79.99895,"ON","ON","17TNH",13
"L8708466",45.53401,-75.7079,"QC","QC","18TVR",12
"L10145868",45.43566,-75.19387,"ON","ON","18TVR",13
"L10656037",45.1828,-74.78822,"ON","ON","18TWR",13
"L8891305",43.03985,-81.21059,"ON","ON","17TMH",13
"L10269651",44.56807,-79.61339,"ON","ON","17TPK",13
"L10829507",44.29867,-78.33708,"ON","ON","17TQK",13
"L10146229",45.40192,-71.2487,"QC","QC","19TCL",14
"L10148769",43.06745,-79.9639,"ON","ON","17TNH",13
"L8114812",44.42889,-80.26071,"ON","ON","17TNK",13
"L10478866",45.66859,-75.67254,"QC","QC","18TVR",12
"L10384107",43.88053,-80.6031,"ON","ON","17TNJ",13
"L10223928",44.52301,-79.70834,"ON","ON","17TPK",13
"L10177222",43.64375,-79.39689,"ON","ON","17TPJ",13
"L10511674",45.5299,-73.91998,"QC","QC","18TWR",13
"L10041789",44.67295,-79.36045,"ON","ON","17TPK",13
"L10534528",42.95676,-81.50249,"ON","ON","17TMH",13
"L10124475",44.27895,-78.4365,"ON","ON","17TQK",13
"L10175859",44.66075,-76.5559,"ON","ON","18TUQ",12
"L10643826",42.89819,-79.25659,"ON","ON","17TPH",13
"L10675519",45.45705,-79.5847,"ON","ON","17TPL",12
"L10153615",45.39539,-73.49877,"QC","QC","18TXR",13
"L10282233",45.37982,-73.49184,"QC","QC","18TXR",13
"L10137035",43.71291,-79.37355,"ON","ON","17TPJ",13
"L10133947",45.89666,-66.67791,"NB","AT","19TFL",14
"L10045207",43.95331,-77.37212,"ON","ON","18TUP",13
"L10110833",47.35782,-70.5433,"QC","QC","19TCN",12
"L10194431",44.00326,-79.46654,"ON","ON","17TPJ",13
"L10167799",44.60164,-80.00299,"ON","ON","17TNK",13
"L10144576",45.5877,-73.21027,"QC","QC","18TXR",13
"L10131997",55.08996,-105.324,"SK","PR","13UDB",8
"L10047155",49.23831,-123.0809,"BC","BC","10UDV",5
"L10135400",45.54183,-73.46558,"QC","QC","18TXR",13
"L10199452",52.12095,-106.7054,"SK","PR","13UCT",11
"L10191499",50.4423,-104.6286,"SK","PR","13UER",11
"L10131291",49.2656,-123.2419,"BC","BC","10UDV",5
"L10145875",43.35015,-79.7648,"ON","ON","17TPJ",13
"L10680015",55.2064,-127.4428,"BC","BC","09UWB",5
"L10140541",45.34375,-76.02132,"ON","ON","18TVR",13
"L10102988",43.51256,-80.20683,"ON","ON","17TNJ",13
"L10124441",49.12786,-122.9,"BC","BC","10UEV",5
"L10139073",45.39431,-75.68165,"ON","ON","18TVR",13
"L5407655",45.41889,-75.68412,"ON","ON","18TVR",13
"L10684274",48.76801,-123.3906,"BC","BC","10UDV",5
"L10179799",45.42469,-74.17478,"QC","QC","18TWR",13
"L10137988",46.23497,-63.1413,"PE","AT","20TMS",14
"L10448629",45.71926,-65.73474,"NB","AT","20TKR",14
"L10047670",42.88505,-79.27504,"ON","ON","17TPH",13
"L10140425",42.66074,-80.59994,"ON","ON","17TNH",13
"L11289148",43.55971,-80.25289,"ON","ON","17TNJ",13
"L10184577",50.64033,-120.3705,"BC","BC","10UFB",9
"L10145475",53.71611,-113.0737,"AB","PR","12UUE",11
"L10042450",49.29248,-123.1353,"BC","BC","10UDV",5
"L10131757",49.31859,-123.1124,"BC","BC","10UDV",5
"L10208706",43.7097,-79.41291,"ON","ON","17TPJ",13
"L10459361",49.84308,-99.93522,"MB","PR","14UMA",11
"L10042551",49.53286,-96.75901,"MB","PR","14UPV",11
"L10284578",51.08996,-114.1429,"AB","PR","11UQS",11
"L10418160",45.34627,-75.6867,"ON","ON","18TVR",13
"L10111107",45.46621,-73.64279,"QC","QC","18TXR",13
"L10146533",44.19191,-81.02073,"ON","ON","17TMJ",13
"L10042549",45.07199,-76.28465,"ON","ON","18TUQ",13
"L10042335",49.88155,-97.14201,"MB","PR","14UPA",11
"L10145045",44.19718,-77.5989,"ON","ON","18TTP",13
"L10174992",49.15851,-123.9414,"BC","BC","10UDV",5
"L10164779",42.94719,-81.25046,"ON","ON","17TMH",13
"L10129052",46.45381,-80.9781,"ON","ON","17TNM",12
"L10600382",44.86822,-62.42672,"NS","AT","20TNQ",14
"L10600917",44.86775,-62.42687,"NS","AT","20TNQ",14
"L10135876",43.42074,-79.92838,"ON","ON","17TNJ",13
"L10131795",45.27317,-73.25694,"QC","QC","18TXR",13
"L10157264",43.45953,-80.64303,"ON","ON","17TNJ",13
"L10146482",49.70537,-124.9664,"BC","BC","10UCA",5
"L10218548",49.26855,-123.1609,"BC","BC","10UDV",5
"L10143183",42.27258,-82.0224,"ON","ON","17TMG",13
"L10143752",48.58677,-123.418,"BC","BC","10TDU",5
"L10174598",43.03213,-80.88245,"ON","ON","17TNH",13
"L10145269",52.25564,-113.7789,"AB","PR","12UUC",11
"L10205246",49.2151,-122.9201,"BC","BC","10UEV",5
"L10059326",44.56262,-78.34312,"ON","ON","17TQK",13
"L10065329",43.82781,-80.52991,"ON","ON","17TNJ",13
"L10065363",45.66421,-79.22258,"ON","ON","17TPL",12
"L10151737",45.76062,-63.4048,"NS","AT","20TMR",14
"L10138804",43.49091,-79.69503,"ON","ON","17TPJ",13
"L10116561",42.83121,-80.39371,"ON","ON","17TNH",13
"L10141138",46.12861,-60.18649,"NS","AT","20TQS",14
"L10146655",49.05331,-122.4866,"BC","BC","10UEV",5
"L10284854",49.61011,-115.8062,"BC","BC","11UNQ",10
"L10223517",43.69011,-79.35214,"ON","ON","17TPJ",13
"L10142126",44.34279,-78.20427,"ON","ON","17TQK",13
"L10092220",43.19181,-79.56511,"ON","ON","17TPH",13
"L10372454",48.42424,-123.5309,"BC","BC","10TDU",5
"L10043461",53.9116,-122.7704,"BC","BC","10UEE",10
"L6545681",43.58017,-80.27009,"ON","ON","17TNJ",13
"L10176027",51.18002,-114.2623,"AB","PR","11UPS",11
"L10150616",49.94959,-119.5496,"BC","BC","11ULR",9
"L10167795",43.42589,-80.50922,"ON","ON","17TNJ",13
"L10938431",45.75463,-61.14674,"NS","AT","20TPR",14
"L10183849",43.72824,-79.39519,"ON","ON","17TPJ",13
"L10130885",46.53504,-72.9066,"QC","QC","18TXS",12
"L10102902",50.61508,-119.6495,"BC","BC","11ULS",9
"L10094181",45.40555,-71.92192,"QC","QC","19TBL",14
"L10180297",44.52454,-63.77068,"NS","AT","20TMQ",14
"L10137958",43.91618,-79.68212,"ON","ON","17TPJ",13
"L10171758",42.90392,-81.32083,"ON","ON","17TMH",13
"L10317199",49.23186,-123.1066,"BC","BC","10UDV",5
"L10094926",44.07725,-79.27891,"ON","ON","17TPJ",13
"L10260818",43.20239,-80.70642,"ON","ON","17TNH",13
"L10148071",42.85814,-80.74821,"ON","ON","17TNH",13
"L10120831",45.82673,-66.51354,"NB","AT","19TFL",14
"L10093353",44.34749,-78.24791,"ON","ON","17TQK",13
"L10232518",45.37089,-71.99813,"QC","QC","19TBL",14
"L10117390",44.12395,-79.30517,"ON","ON","17TPJ",13
"L10115742",45.08329,-79.15935,"ON","ON","17TPK",12
"L10136705",49.68101,-124.9277,"BC","BC","10UCA",5
"L10093647",43.9484,-78.67396,"ON","ON","17TPJ",13
"L10094014",43.88478,-78.93844,"ON","ON","17TPJ",13
"L10145110",44.66325,-79.42353,"ON","ON","17TPK",13
"L10178648",44.5935,-79.35111,"ON","ON","17TPK",13
"L10131168",49.84882,-97.2284,"MB","PR","14UPA",11
"L10140683",43.63906,-79.57554,"ON","ON","17TPJ",13
"L10126244",45.14969,-79.7726,"ON","ON","17TNL",12
"L10143251",45.11443,-79.34889,"ON","ON","17TPK",12
"L10124959",50.92233,-114.0024,"AB","PR","11UQS",11
"L10271166",49.09976,-123.0718,"BC","BC","10UDV",5
"L10153229",44.83922,-79.1925,"ON","ON","17TPK",12
"L11764284",44.52913,-79.81666,"ON","ON","17TNK",13
"L10143372",44.26564,-79.7282,"ON","ON","17TPK",13
"L10206496",45.32053,-72.16955,"QC","QC","18TYR",14
"L10382140",50.61839,-101.2667,"MB","PR","14ULB",11
"L10304477",49.25675,-123.1277,"BC","BC","10UDV",5
"L10636210",44.18946,-77.63171,"ON","ON","18TTP",13
"L10251105",53.45101,-113.4975,"AB","PR","12UUE",11
"L10124202",49.00538,-122.6708,"BC","BC","10UEV",5
"L10139169",50.09354,-91.91544,"ON","ON","15UWR",8
"L10140236",44.29925,-78.33664,"ON","ON","17TQK",13
"L10124512",51.10747,-114.1872,"AB","PR","11UPS",11
"L10159937",45.36109,-75.91002,"ON","ON","18TVR",13
"L10124990",44.18525,-77.56534,"ON","ON","18TTP",13
"L10142866",45.30069,-75.39581,"ON","ON","18TVR",13
"L10269185",44.36483,-76.71002,"ON","ON","18TUQ",13
"L10124462",50.71832,-120.3664,"BC","BC","10UFB",9
"L10234394",45.24078,-79.2084,"ON","ON","17TPL",12
"L10483405",45.24066,-79.20838,"ON","ON","17TPL",12
"L10145758",50.22671,-97.39979,"MB","PR","14UPA",11
"L10143468",45.54537,-62.91389,"NS","AT","20TNR",14
"L10183024",50.44264,-104.5575,"SK","PR","13UER",11
"L10153556",53.53105,-113.5963,"AB","PR","12UUE",11
"L10183232",49.84801,-97.27845,"MB","PR","14UPA",11
"L10128409",43.79397,-80.01392,"ON","ON","17TNJ",13
"L10191699",45.24748,-74.77117,"ON","ON","18TWR",13
"L10128090",44.16527,-80.22523,"ON","ON","17TNJ",13
"L10130473",46.46026,-80.9791,"ON","ON","17TNM",12
"L10124287",44.61743,-63.60855,"NS","AT","20TMQ",14
"L10174220",49.73479,-94.58051,"ON","ON","15UUR",12
"L10645015",44.48206,-64.41284,"NS","AT","20TLQ",14
"L10495134",49.87226,-96.30311,"MB","PR","14UPA",12
"L11065248",43.66,-79.49001,"ON","ON","17TPJ",13
"L10127464",44.72922,-63.67558,"NS","AT","20TMQ",14
"L10124331",44.05385,-77.05472,"ON","ON","18TUP",13
"L10124859",45.63359,-62.01326,"NS","AT","20TNR",14
"L10167199",44.41991,-80.23538,"ON","ON","17TNK",13
"L10172730",45.08763,-79.63258,"ON","ON","17TPK",12
"L10505628",53.48243,-113.1998,"AB","PR","12UUE",11
"L11179856",52.25986,-113.7587,"AB","PR","12UUC",11
"L10159209",45.43323,-73.86421,"QC","QC","18TWR",13
"L10126651",43.31823,-80.31732,"ON","ON","17TNH",13
"L10522394",44.71933,-63.83526,"NS","AT","20TMQ",14
"L10124435",45.14983,-64.818,"NS","AT","20TLR",14
"L10191592",48.70449,-93.67044,"ON","ON","15TVP",12
"L10703814",49.0407,-122.8637,"BC","BC","10UEV",5
"L9236107",44.17136,-77.37808,"ON","ON","18TUP",13
"L10266316",44.21978,-78.72412,"ON","ON","17TPJ",13
"L10165298",46.50725,-84.28391,"ON","ON","16TGS",12
"L10200503",43.64227,-79.92651,"ON","ON","17TNJ",13
"L10156814",51.12334,-114.1646,"AB","PR","11UPS",11
"L10155703",43.98776,-79.47415,"ON","ON","17TPJ",13
"L10186480",49.2525,-81.79945,"ON","ON","17UMQ",8
"L10227199",45.457,-79.91544,"ON","ON","17TNL",12
"L10153697",43.43735,-80.49095,"ON","ON","17TNJ",13
"L10154209",46.25456,-64.84951,"NB","AT","20TLS",14
"L10155612",42.22829,-83.07346,"ON","ON","17TLG",13
